year,circuit,lap,rank,rider,time,gap
2018,FRA,16,5,99,1M33.005S,4.054S
2018,FRA,16,6,26,1M33.206S,4.417S
2018,FRA,16,7,41,1M33.461S,15.777S
2018,FRA,16,8,42,1M33.294S,16.427S
2018,FRA,16,9,25,1M33.275S,17.499S
2018,FRA,16,10,44,1M33.507S,18.920S
2018,FRA,16,11,35,1M33.536S,19.750S
2018,FRA,16,12,21,1M34.498S,20.552S
2018,FRA,16,13,55,1M33.842S,20.694S
2018,FRA,16,14,30,1M33.919S,21.606S
2018,FRA,16,15,38,1M34.099S,22.193S
2018,FRA,16,16,12,1M34.307S,28.015S
2018,FRA,16,17,17,1M34.451S,29.621S
2018,FRA,16,18,10,1M35.264S,36.972S
2018,FRA,17,1,93,1M32.312S,
2018,FRA,17,2,9,1M32.468S,1.024S
2018,FRA,17,3,46,1M32.522S,2.080S
2018,FRA,17,4,43,1M32.390S,2.822S
2018,FRA,17,5,99,1M32.912S,4.654S
2018,FRA,17,6,26,1M32.812S,4.917S
2018,FRA,17,7,41,1M33.430S,16.895S
2018,FRA,17,8,42,1M33.325S,17.440S
2018,FRA,17,9,25,1M32.873S,18.060S
2018,FRA,17,10,44,1M33.506S,20.114S
2018,FRA,17,11,35,1M32.975S,20.413S
2018,FRA,17,12,21,1M34.304S,22.544S
2018,FRA,17,13,55,1M34.301S,22.683S
2018,FRA,17,14,30,1M34.215S,23.509S
2018,FRA,17,15,38,1M34.082S,23.963S
2018,FRA,17,16,12,1M33.985S,29.688S
2018,FRA,17,17,17,1M35.401S,32.710S
2018,FRA,17,18,10,1M35.080S,39.740S
2018,FRA,18,1,93,1M32.373S,
2018,FRA,18,2,9,1M32.415S,1.066S
2018,FRA,18,3,46,1M32.383S,2.090S
2018,FRA,18,4,43,1M33.145S,3.594S
2018,FRA,18,5,99,1M33.045S,5.326S
2018,FRA,18,6,26,1M32.930S,5.474S
2018,FRA,18,7,41,1M33.438S,17.960S
2018,FRA,18,8,42,1M33.444S,18.511S
2018,FRA,18,9,25,1M33.113S,18.800S
2018,FRA,18,10,35,1M33.457S,21.497S
2018,FRA,18,11,44,1M34.362S,22.103S
2018,FRA,18,12,55,1M34.339S,24.649S
2018,FRA,18,13,21,1M34.647S,24.818S
2018,FRA,18,14,30,1M34.147S,25.283S
2018,FRA,18,15,38,1M33.928S,25.518S
2018,FRA,18,16,12,1M33.664S,30.979S
2018,FRA,18,17,17,1M34.524S,34.861S
2018,FRA,18,18,10,1M35.732S,43.099S
2018,FRA,19,1,93,1M32.320S,
2018,FRA,19,2,9,1M32.548S,1.294S
2018,FRA,19,3,46,1M32.561S,2.331S
2018,FRA,19,4,43,1M32.814S,4.088S
2018,FRA,19,5,99,1M33.016S,6.022S
2018,FRA,19,6,26,1M33.049S,6.203S
2018,FRA,19,7,41,1M33.444S,19.084S
2018,FRA,19,8,42,1M33.307S,19.498S
2018,FRA,19,9,25,1M33.150S,19.630S
2018,FRA,19,10,35,1M33.162S,22.339S
2018,FRA,19,11,44,1M33.612S,23.395S
2018,FRA,19,12,21,1M33.609S,26.107S
2018,FRA,19,13,55,1M34.002S,26.331S
2018,FRA,19,14,38,1M33.812S,27.010S
2018,FRA,19,15,30,1M34.642S,27.605S
2018,FRA,19,16,12,1M34.319S,32.978S
2018,FRA,19,17,17,1M34.954S,37.495S
2018,FRA,19,18,10,1M35.377S,46.156S
2018,FRA,20,1,93,1M32.437S,
2018,FRA,20,2,9,1M32.551S,1.408S
2018,FRA,20,3,46,1M32.636S,2.530S
2018,FRA,20,4,43,1M32.872S,4.523S
2018,FRA,20,5,99,1M32.995S,6.580S
2018,FRA,20,6,26,1M33.029S,6.795S
2018,FRA,20,7,41,1M33.918S,20.565S
2018,FRA,20,8,25,1M33.687S,20.880S
2018,FRA,20,9,42,1M33.956S,21.017S
2018,FRA,20,10,35,1M32.921S,22.823S
2018,FRA,20,11,44,1M33.724S,24.682S
2018,FRA,20,12,21,1M34.143S,27.813S
2018,FRA,20,13,55,1M34.054S,27.948S
2018,FRA,20,14,38,1M33.967S,28.540S
2018,FRA,20,15,30,1M34.119S,29.287S
2018,FRA,20,16,12,1M33.908S,34.449S
2018,FRA,20,17,17,1M34.945S,40.003S
2018,FRA,20,18,10,1M35.636S,49.355S
2018,FRA,21,1,93,1M32.521S,
2018,FRA,21,2,9,1M32.455S,1.342S
2018,FRA,21,3,46,1M32.778S,2.787S
2018,FRA,21,4,43,1M32.762S,4.764S
2018,FRA,21,5,26,1M33.201S,7.475S
2018,FRA,21,6,99,1M33.821S,7.880S
2018,FRA,21,7,25,1M33.332S,21.691S
2018,FRA,21,8,42,1M33.552S,22.048S
2018,FRA,21,9,41,1M34.467S,22.511S
2018,FRA,21,10,35,1M33.043S,23.345S
2018,FRA,21,11,44,1M33.863S,26.024S
2018,FRA,21,12,21,1M34.248S,29.540S
2018,FRA,21,13,55,1M34.256S,29.683S
2018,FRA,21,14,38,1M34.145S,30.164S
2018,FRA,21,15,30,1M34.452S,31.218S
2018,FRA,21,16,12,1M34.187S,36.115S
2018,FRA,21,17,17,1M34.943S,42.425S
2018,FRA,21,18,10,1M36.123S,52.957S
2018,FRA,22,1,93,1M32.617S,
2018,FRA,22,2,9,1M32.634S,1.359S
2018,FRA,22,3,46,1M32.868S,3.038S
2018,FRA,22,4,43,1M33.175S,5.322S
2018,FRA,22,5,26,1M32.810S,7.668S
2018,FRA,22,6,99,1M33.034S,8.297S
2018,FRA,22,7,25,1M33.146S,22.220S
2018,FRA,22,8,42,1M33.396S,22.827S
2018,FRA,22,9,41,1M33.392S,23.286S
2018,FRA,22,10,35,1M33.014S,23.742S
2018,FRA,22,11,44,1M33.974S,27.381S
2018,FRA,22,12,55,1M34.044S,31.110S
2018,FRA,22,13,21,1M34.407S,31.330S
2018,FRA,22,14,38,1M34.108S,31.655S
2018,FRA,22,15,30,1M34.741S,33.342S
2018,FRA,22,16,12,1M34.503S,38.001S
2018,FRA,22,17,17,1M35.274S,45.082S
2018,FRA,22,18,10,1M36.691S,57.031S
2018,FRA,23,1,93,1M32.415S,
2018,FRA,23,2,9,1M32.534S,1.478S
2018,FRA,23,3,46,1M33.722S,4.345S
2018,FRA,23,4,43,1M33.107S,6.014S
2018,FRA,23,5,26,1M32.893S,8.146S
2018,FRA,23,6,99,1M33.113S,8.995S
2018,FRA,23,7,25,1M32.949S,22.754S
2018,FRA,23,8,42,1M33.293S,23.705S
2018,FRA,23,9,41,1M33.168S,24.039S
2018,FRA,23,10,35,1M33.000S,24.327S
2018,FRA,23,11,44,1M33.997S,28.963S
2018,FRA,23,12,55,1M33.366S,32.061S
2018,FRA,23,13,21,1M34.214S,33.129S
2018,FRA,23,14,38,1M34.088S,33.328S
2018,FRA,23,15,30,1M34.938S,35.865S
2018,FRA,23,16,12,1M34.310S,39.896S
2018,FRA,23,17,17,1M34.850S,47.517S
2018,FRA,23,18,10,1M36.117S,1M00.733S
2018,FRA,24,1,93,1M32.399S,
2018,FRA,24,2,9,1M32.979S,2.058S
2018,FRA,24,3,46,1M32.998S,4.944S
2018,FRA,24,4,43,1M33.568S,7.183S
2018,FRA,24,5,26,1M32.865S,8.612S
2018,FRA,24,6,99,1M33.406S,10.002S
2018,FRA,24,7,25,1M32.986S,23.341S
2018,FRA,24,8,41,1M33.404S,25.044S
2018,FRA,24,9,42,1M34.283S,25.589S
2018,FRA,24,10,35,1M33.756S,25.684S
2018,FRA,24,11,44,1M33.869S,30.433S
2018,FRA,24,12,55,1M33.435S,33.097S
2018,FRA,24,13,21,1M34.337S,35.067S
2018,FRA,24,14,38,1M34.605S,35.534S
2018,FRA,24,15,30,1M34.595S,38.061S
2018,FRA,24,16,12,1M34.024S,41.521S
2018,FRA,24,17,17,1M35.110S,50.228S
2018,FRA,24,18,10,1M36.000S,1M04.334S
2018,FRA,25,1,93,1M32.542S,
2018,FRA,25,2,9,1M33.028S,2.544S
2018,FRA,25,3,46,1M33.328S,5.730S
2018,FRA,25,4,43,1M32.991S,7.632S
2018,FRA,25,5,26,1M32.932S,9.002S
2018,FRA,25,6,99,1M33.149S,10.609S
2018,FRA,25,7,25,1M32.871S,23.670S
2018,FRA,25,8,41,1M33.408S,25.910S
2018,FRA,25,9,35,1M33.312S,26.454S
2018,FRA,25,10,42,1M34.222S,27.269S
2018,FRA,25,11,44,1M33.840S,31.731S
2018,FRA,25,12,55,1M33.265S,33.820S
2018,FRA,25,13,21,1M33.745S,36.270S
2018,FRA,25,14,38,1M33.964S,36.956S
2018,FRA,25,15,30,1M34.319S,39.838S
2018,FRA,25,16,12,1M34.075S,43.054S
2018,FRA,25,17,17,1M35.314S,53.000S
2018,FRA,25,18,10,1M36.240S,1M08.032S
2018,FRA,26,1,93,1M32.827S,
2018,FRA,26,2,9,1M33.116S,2.833S
2018,FRA,26,3,46,1M33.289S,6.192S
2018,FRA,26,4,43,1M32.742S,7.547S
2018,FRA,26,5,26,1M32.666S,8.841S
2018,FRA,26,6,99,1M33.090S,10.872S
2018,FRA,26,7,25,1M32.973S,23.816S
2018,FRA,26,8,41,1M33.359S,26.442S
2018,FRA,26,9,35,1M32.960S,26.587S
2018,FRA,26,10,42,1M33.683S,28.125S
2018,FRA,26,11,44,1M33.744S,32.648S
2018,FRA,26,12,55,1M33.665S,34.658S
2018,FRA,26,13,21,1M33.828S,37.271S
2018,FRA,26,14,38,1M33.880S,38.009S
2018,FRA,26,15,30,1M34.437S,41.448S
2018,FRA,26,16,12,1M34.352S,44.579S
2018,FRA,26,17,17,1M35.183S,55.356S
2018,FRA,26,18,10,1M35.325S,1M10.530S
2018,FRA,27,1,93,1M34.161S,
2018,FRA,27,2,9,1M33.638S,2.310S
2018,FRA,27,3,46,1M33.319S,5.350S
2018,FRA,27,4,43,1M32.928S,6.314S
2018,FRA,27,5,26,1M32.739S,7.419S
2018,FRA,27,6,99,1M33.644S,10.355S
2018,FRA,27,7,25,1M34.103S,23.758S
2018,FRA,27,8,35,1M33.369S,25.795S
2018,FRA,27,9,41,1M33.925S,26.206S
2018,FRA,27,10,42,1M33.973S,27.937S
2018,FRA,27,11,44,1M33.817S,32.304S
2018,FRA,27,12,55,1M34.465S,34.962S
2018,FRA,27,13,21,1M34.771S,37.881S
2018,FRA,27,14,38,1M34.451S,38.299S
2018,FRA,27,15,30,1M34.699S,41.986S
2018,FRA,27,16,12,1M34.842S,45.260S
2018,FRA,27,17,17,1M35.677S,56.872S
2018,FRA,27,18,10,1M35.748S,1M12.117S
2018,GER,1,1,99,1M23.593S,
2018,GER,1,2,9,1M23.826S,0.233S
2018,GER,1,3,93,1M23.971S,0.378S
2018,GER,1,4,46,1M24.140S,0.547S
2018,GER,1,5,25,1M24.344S,0.751S
2018,GER,1,6,35,1M24.456S,0.863S
2018,GER,1,7,4,1M24.621S,1.028S
2018,GER,1,8,26,1M24.838S,1.245S
2018,GER,1,9,19,1M25.015S,1.422S
2018,GER,1,10,38,1M25.472S,1.879S
2018,GER,1,11,30,1M25.529S,1.936S
2018,GER,1,12,5,1M25.668S,2.075S
2018,GER,1,13,45,1M25.907S,2.314S
2018,GER,1,14,55,1M26.314S,2.721S
2018,GER,1,15,17,1M26.875S,3.282S
2018,GER,1,16,53,1M26.964S,3.371S
2018,GER,1,17,6,1M27.187S,3.594S
2018,GER,1,18,29,1M27.490S,3.897S
2018,GER,1,19,10,1M28.499S,4.906S
2018,GER,1,20,12,1M28.620S,5.027S
2018,GER,1,21,43,1M34.678S,11.085S
2018,GER,2,1,99,1M22.127S,
2018,GER,2,2,9,1M22.165S,0.271S
2018,GER,2,3,93,1M22.232S,0.483S
2018,GER,2,4,46,1M22.251S,0.671S
2018,GER,2,5,25,1M22.265S,0.889S
2018,GER,2,6,35,1M22.295S,1.031S
2018,GER,2,7,4,1M22.386S,1.287S
2018,GER,2,8,26,1M22.465S,1.583S
2018,GER,2,9,19,1M22.556S,1.851S
2018,GER,2,10,38,1M22.663S,2.415S
2018,GER,2,11,30,1M22.873S,2.682S
2018,GER,2,12,5,1M22.908S,2.856S
2018,GER,2,13,45,1M22.943S,3.130S
2018,GER,2,14,55,1M22.630S,3.224S
2018,GER,2,15,53,1M23.248S,4.492S
2018,GER,2,16,17,1M23.720S,4.875S
2018,GER,2,17,6,1M23.515S,4.982S
2018,GER,2,18,29,1M24.004S,5.774S
2018,GER,2,19,12,1M23.479S,6.379S
2018,GER,2,20,10,1M24.803S,7.582S
2018,GER,2,21,43,1M23.612S,12.570S
2018,GER,3,1,99,1M22.103S,
2018,GER,3,2,9,1M22.183S,0.351S
2018,GER,3,3,93,1M22.167S,0.547S
2018,GER,3,4,46,1M22.168S,0.736S
2018,GER,3,5,35,1M22.018S,0.946S
2018,GER,3,6,25,1M22.597S,1.383S
2018,GER,3,7,4,1M22.527S,1.711S
2018,GER,3,8,26,1M22.403S,1.883S
2018,GER,3,9,19,1M22.342S,2.090S
2018,GER,3,10,38,1M22.424S,2.736S
2018,GER,3,11,5,1M22.199S,2.952S
2018,GER,3,12,30,1M22.633S,3.212S
2018,GER,3,13,55,1M22.428S,3.549S
2018,GER,3,14,45,1M22.747S,3.774S
2018,GER,3,15,53,1M22.727S,5.116S
2018,GER,3,16,6,1M23.107S,5.986S
2018,GER,3,17,17,1M23.706S,6.478S
2018,GER,3,18,29,1M22.871S,6.542S
2018,GER,3,19,12,1M23.123S,7.399S
2018,GER,3,20,10,1M24.294S,9.773S
2018,GER,3,21,43,1M22.052S,12.519S
2018,GER,4,1,99,1M21.957S,
2018,GER,4,2,9,1M22.131S,0.525S
2018,GER,4,3,93,1M22.022S,0.612S
2018,GER,4,4,46,1M21.985S,0.764S
2018,GER,4,5,35,1M22.084S,1.073S
2018,GER,4,6,4,1M22.049S,1.803S
2018,GER,4,7,25,1M22.598S,2.024S
2018,GER,4,8,26,1M22.415S,2.341S
2018,GER,4,9,19,1M22.360S,2.493S
2018,GER,4,10,38,1M22.298S,3.077S
2018,GER,4,11,5,1M22.329S,3.324S
2018,GER,4,12,30,1M22.343S,3.598S
2018,GER,4,13,55,1M22.248S,3.840S
2018,GER,4,14,45,1M22.917S,4.734S
2018,GER,4,15,53,1M22.885S,6.044S
2018,GER,4,16,6,1M23.200S,7.229S
2018,GER,4,17,17,1M23.332S,7.853S
2018,GER,4,18,29,1M23.311S,7.896S
2018,GER,4,19,12,1M23.079S,8.521S
2018,GER,4,20,10,1M24.055S,11.871S
2018,GER,4,21,43,1M22.306S,12.868S
2018,GER,5,1,99,1M21.997S,
2018,GER,5,2,93,1M21.950S,0.565S
2018,GER,5,3,9,1M22.347S,0.875S
2018,GER,5,4,46,1M22.263S,1.030S
2018,GER,5,5,35,1M22.229S,1.305S
2018,GER,5,6,4,1M21.986S,1.792S
2018,GER,5,7,25,1M22.195S,2.222S
2018,GER,5,8,19,1M22.308S,2.804S
2018,GER,5,9,26,1M22.538S,2.882S
2018,GER,5,10,38,1M22.240S,3.320S
2018,GER,5,11,5,1M22.185S,3.512S
2018,GER,5,12,55,1M22.650S,4.493S
2018,GER,5,13,45,1M22.796S,5.533S
2018,GER,5,14,53,1M22.568S,6.615S
2018,GER,5,15,6,1M22.968S,8.200S
2018,GER,5,16,29,1M22.944S,8.843S
2018,GER,5,17,12,1M23.001S,9.525S
2018,GER,5,18,17,1M23.786S,9.642S
2018,GER,5,19,43,1M22.383S,13.254S
2018,GER,5,20,10,1M24.154S,14.028S
2018,GER,6,1,99,1M21.978S,
2018,GER,6,2,93,1M21.893S,0.480S
2018,GER,6,3,9,1M21.849S,0.746S
2018,GER,6,4,46,1M21.932S,0.984S
2018,GER,6,5,35,1M22.016S,1.343S
2018,GER,6,6,4,1M21.947S,1.761S
2018,GER,6,7,25,1M22.113S,2.357S
2018,GER,6,8,19,1M22.082S,2.908S
2018,GER,6,9,26,1M22.552S,3.456S
2018,GER,6,10,5,1M22.199S,3.733S
2018,GER,6,11,38,1M22.575S,3.917S
2018,GER,6,12,55,1M22.283S,4.798S
2018,GER,6,13,45,1M23.105S,6.660S
2018,GER,6,14,53,1M22.705S,7.342S
2018,GER,6,15,6,1M23.000S,9.222S
2018,GER,6,16,29,1M22.617S,9.482S
2018,GER,6,17,12,1M22.753S,10.300S
2018,GER,6,18,17,1M23.152S,10.816S
2018,GER,6,19,43,1M22.222S,13.498S
2018,GER,6,20,10,1M24.331S,16.381S
2018,GER,7,1,99,1M22.081S,
2018,GER,7,2,93,1M22.000S,0.399S
2018,GER,7,3,9,1M22.058S,0.723S
2018,GER,7,4,46,1M22.067S,0.970S
2018,GER,7,5,35,1M22.066S,1.328S
2018,GER,7,6,4,1M21.998S,1.678S
2018,GER,7,7,25,1M21.983S,2.259S
2018,GER,7,8,19,1M21.836S,2.663S
2018,GER,7,9,26,1M22.506S,3.881S
2018,GER,7,10,5,1M22.406S,4.058S
2018,GER,7,11,38,1M22.447S,4.283S
2018,GER,7,12,55,1M22.437S,5.154S
2018,GER,7,13,45,1M23.079S,7.658S
2018,GER,7,14,53,1M22.503S,7.764S
2018,GER,7,15,6,1M23.224S,10.365S
2018,GER,7,16,29,1M23.092S,10.493S
2018,GER,7,17,12,1M22.876S,11.095S
2018,GER,7,18,17,1M23.038S,11.773S
2018,GER,7,19,43,1M22.300S,13.717S
2018,GER,7,20,10,1M24.271S,18.571S
2018,GER,8,1,99,1M21.915S,
2018,GER,8,2,93,1M21.847S,0.331S
2018,GER,8,3,9,1M22.136S,0.944S
2018,GER,8,4,46,1M22.022S,1.077S
2018,GER,8,5,35,1M21.924S,1.337S
2018,GER,8,6,4,1M21.861S,1.624S
2018,GER,8,7,25,1M22.162S,2.506S
2018,GER,8,8,19,1M21.869S,2.617S
2018,GER,8,9,26,1M22.324S,4.290S
2018,GER,8,10,5,1M22.306S,4.449S
2018,GER,8,11,38,1M22.382S,4.750S
2018,GER,8,12,55,1M22.462S,5.701S
2018,GER,8,13,53,1M22.569S,8.418S
2018,GER,8,14,45,1M22.888S,8.631S
2018,GER,8,15,29,1M22.778S,11.356S
2018,GER,8,16,6,1M23.309S,11.759S
2018,GER,8,17,12,1M22.719S,11.899S
2018,GER,8,18,17,1M23.010S,12.868S
2018,GER,8,19,43,1M22.444S,14.246S
2018,GER,8,20,10,1M24.028S,20.684S
2018,GER,9,1,99,1M22.046S,
2018,GER,9,2,93,1M21.967S,0.252S
2018,GER,9,3,46,1M22.054S,1.085S
2018,GER,9,4,9,1M22.404S,1.302S
2018,GER,9,5,35,1M22.190S,1.481S
2018,GER,9,6,4,1M22.167S,1.745S
2018,GER,9,7,19,1M21.903S,2.474S
2018,GER,9,8,25,1M22.298S,2.758S
2018,GER,9,9,26,1M22.254S,4.498S
2018,GER,9,10,5,1M22.226S,4.629S
2018,GER,9,11,38,1M22.441S,5.145S
2018,GER,9,12,55,1M22.442S,6.097S
2018,GER,9,13,53,1M22.690S,9.062S
2018,GER,9,14,45,1M22.679S,9.264S
2018,GER,9,15,29,1M22.491S,11.801S
2018,GER,9,16,6,1M22.850S,12.563S
2018,GER,9,17,12,1M22.834S,12.687S
2018,GER,9,18,17,1M23.214S,14.036S
2018,GER,9,19,43,1M22.335S,14.535S
2018,GER,9,20,10,1M24.034S,22.672S
2018,GER,10,1,99,1M21.979S,
2018,GER,10,2,93,1M21.846S,0.119S
2018,GER,10,3,46,1M21.920S,1.026S
2018,GER,10,4,9,1M22.032S,1.355S
2018,GER,10,5,4,1M22.138S,1.904S
2018,GER,10,6,19,1M21.794S,2.289S
2018,GER,10,7,25,1M22.260S,3.039S
2018,GER,10,8,5,1M22.554S,5.204S
2018,GER,10,9,26,1M22.748S,5.267S
2018,GER,10,10,38,1M22.301S,5.467S
2018,GER,10,11,55,1M22.507S,6.625S
2018,GER,10,12,53,1M22.607S,9.690S
2018,GER,10,13,45,1M22.565S,9.850S
2018,GER,10,14,29,1M22.411S,12.233S
2018,GER,10,15,12,1M22.725S,13.433S
2018,GER,10,16,6,1M23.273S,13.857S
2018,GER,10,17,43,1M23.190S,15.746S
2018,GER,10,18,17,1M24.034S,16.091S
2018,GER,10,19,10,1M24.242S,24.935S
2018,GER,11,1,99,1M22.044S,
2018,GER,11,2,93,1M22.055S,0.130S
2018,GER,11,3,46,1M22.063S,1.045S
2018,GER,11,4,9,1M22.095S,1.406S
2018,GER,11,5,4,1M22.017S,1.877S
2018,GER,11,6,19,1M21.956S,2.201S
2018,GER,11,7,25,1M22.148S,3.143S
2018,GER,11,8,5,1M22.207S,5.367S
2018,GER,11,9,26,1M22.399S,5.622S
2018,GER,11,10,38,1M22.412S,5.835S
2018,GER,11,11,55,1M22.547S,7.128S
2018,GER,11,12,53,1M22.650S,10.296S
2018,GER,11,13,45,1M22.687S,10.493S
2018,GER,11,14,29,1M22.528S,12.717S
2018,GER,11,15,12,1M23.019S,14.408S
2018,GER,11,16,6,1M22.950S,14.763S
2018,GER,11,17,43,1M22.219S,15.921S
2018,GER,11,18,17,1M24.052S,18.099S
2018,GER,11,19,10,1M24.077S,26.968S
2018,GER,12,1,99,1M22.105S,
2018,GER,12,2,93,1M22.092S,0.117S
2018,GER,12,3,46,1M21.859S,0.799S
2018,GER,12,4,9,1M21.845S,1.146S
2018,GER,12,5,4,1M22.057S,1.829S
2018,GER,12,6,19,1M21.892S,1.988S
2018,GER,12,7,25,1M22.090S,3.128S
2018,GER,12,8,5,1M22.259S,5.521S
2018,GER,12,9,26,1M22.270S,5.787S
2018,GER,12,10,38,1M22.457S,6.187S
2018,GER,12,11,55,1M22.565S,7.588S
2018,GER,12,12,53,1M22.512S,10.703S
2018,GER,12,13,45,1M22.498S,10.886S
2018,GER,12,14,29,1M22.540S,13.152S
2018,GER,12,15,12,1M22.803S,15.106S
2018,GER,12,16,6,1M22.687S,15.345S
2018,GER,12,17,43,1M22.467S,16.283S
2018,GER,12,18,17,1M23.648S,19.642S
2018,GER,12,19,10,1M24.261S,29.124S
2018,GER,13,1,93,1M22.179S,
2018,GER,13,2,99,1M22.398S,0.102S
2018,GER,13,3,46,1M21.947S,0.450S
2018,GER,13,4,9,1M22.097S,0.947S
2018,GER,13,5,4,1M22.080S,1.613S
2018,GER,13,6,19,1M22.058S,1.750S
2018,GER,13,7,25,1M21.972S,2.804S
2018,GER,13,8,5,1M22.266S,5.491S
2018,GER,13,9,26,1M22.243S,5.734S
2018,GER,13,10,38,1M22.395S,6.286S
2018,GER,13,11,55,1M22.558S,7.850S
2018,GER,13,12,53,1M22.678S,11.085S
2018,GER,13,13,45,1M22.586S,11.176S
2018,GER,13,14,29,1M22.406S,13.262S
2018,GER,13,15,12,1M22.805S,15.615S
2018,GER,13,16,6,1M22.774S,15.823S
2018,GER,13,17,43,1M22.321S,16.308S
2018,GER,13,18,17,1M23.518S,20.864S
2018,GER,13,19,10,1M24.147S,30.975S
2018,GER,14,1,93,1M22.013S,
2018,GER,14,2,99,1M22.316S,0.405S
2018,GER,14,3,46,1M22.178S,0.615S
2018,GER,14,4,9,1M22.269S,1.203S
2018,GER,14,5,4,1M21.990S,1.590S
2018,GER,14,6,19,1M22.139S,1.876S
2018,GER,14,7,25,1M21.933S,2.724S
2018,GER,14,8,5,1M22.400S,5.878S
2018,GER,14,9,26,1M22.572S,6.293S
2018,GER,14,10,38,1M24.159S,8.432S
2018,GER,14,11,55,1M22.920S,8.757S
2018,GER,14,12,53,1M22.767S,11.839S
2018,GER,14,13,45,1M22.870S,12.033S
2018,GER,14,14,29,1M22.271S,13.520S
2018,GER,14,15,12,1M22.651S,16.253S
2018,GER,14,16,6,1M22.694S,16.504S
2018,GER,14,17,43,1M22.585S,16.880S
2018,GER,14,18,17,1M23.934S,22.785S
2018,GER,14,19,10,1M24.254S,33.216S
2018,GER,15,1,93,1M21.837S,
2018,GER,15,2,99,1M21.864S,0.432S
2018,GER,15,3,46,1M21.999S,0.777S
2018,GER,15,4,9,1M22.117S,1.483S
2018,GER,15,5,4,1M22.083S,1.836S
2018,GER,15,6,19,1M21.966S,2.005S
2018,GER,15,7,25,1M21.813S,2.700S
2018,GER,15,8,5,1M22.458S,6.499S
2018,GER,15,9,26,1M22.339S,6.795S
2018,GER,15,10,55,1M23.373S,10.293S
2018,GER,15,11,38,1M23.986S,10.581S
2018,GER,15,12,53,1M22.630S,12.632S
2018,GER,15,13,45,1M22.572S,12.768S
2018,GER,15,14,29,1M22.494S,14.177S
2018,GER,15,15,12,1M22.858S,17.274S
2018,GER,15,16,6,1M22.905S,17.572S
2018,GER,15,17,43,1M22.673S,17.716S
2018,GER,15,18,17,1M24.076S,25.024S
2018,GER,15,19,10,1M24.195S,35.574S
2018,GER,16,1,93,1M21.801S,
2018,GER,16,2,46,1M22.033S,1.009S
2018,GER,16,3,99,1M22.690S,1.321S
2018,GER,16,4,9,1M22.326S,2.008S
2018,GER,16,5,4,1M22.241S,2.276S
2018,GER,16,6,19,1M22.278S,2.482S
2018,GER,16,7,25,1M21.924S,2.823S
2018,GER,16,8,5,1M22.211S,6.909S
2018,GER,16,9,26,1M22.387S,7.381S
2018,GER,16,10,55,1M22.801S,11.293S
2018,GER,16,11,38,1M22.723S,11.503S
2018,GER,16,12,53,1M22.751S,13.582S
2018,GER,16,13,45,1M22.798S,13.765S
2018,GER,16,14,29,1M22.462S,14.838S
2018,GER,16,15,12,1M23.131S,18.604S
2018,GER,16,16,43,1M22.751S,18.666S
2018,GER,16,17,6,1M23.169S,18.940S
2018,GER,16,18,17,1M24.068S,27.291S
2018,GER,16,19,10,1M24.470S,38.243S
2018,GER,17,1,93,1M21.984S,
2018,GER,17,2,46,1M21.963S,0.988S
2018,GER,17,3,99,1M21.806S,1.143S
2018,GER,17,4,9,1M22.060S,2.084S
2018,GER,17,5,4,1M22.182S,2.474S
2018,GER,17,6,19,1M22.096S,2.594S
2018,GER,17,7,25,1M22.010S,2.849S
2018,GER,17,8,5,1M22.399S,7.324S
2018,GER,17,9,26,1M22.385S,7.782S
2018,GER,17,10,55,1M22.747S,12.056S
2018,GER,17,11,38,1M22.837S,12.356S
2018,GER,17,12,53,1M22.623S,14.221S
2018,GER,17,13,45,1M22.624S,14.405S
2018,GER,17,14,29,1M22.322S,15.176S
2018,GER,17,15,43,1M22.687S,19.369S
2018,GER,17,16,12,1M23.394S,20.014S
2018,GER,17,17,6,1M23.260S,20.216S
2018,GER,17,18,17,1M24.138S,29.445S
2018,GER,17,19,10,1M24.382S,40.641S
2018,GER,18,1,93,1M21.947S,
2018,GER,18,2,46,1M21.878S,0.919S
2018,GER,18,3,99,1M21.990S,1.186S
2018,GER,18,4,9,1M22.331S,2.468S
2018,GER,18,5,4,1M22.252S,2.779S
2018,GER,18,6,19,1M22.258S,2.905S
2018,GER,18,7,25,1M22.110S,3.012S
2018,GER,18,8,5,1M22.464S,7.841S
2018,GER,18,9,26,1M22.303S,8.138S
2018,GER,18,10,55,1M22.903S,13.012S
2018,GER,18,11,38,1M22.808S,13.217S
2018,GER,18,12,53,1M22.609S,14.883S
2018,GER,18,13,45,1M22.550S,15.008S
2018,GER,18,14,29,1M22.495S,15.724S
2018,GER,18,15,43,1M22.677S,20.099S
2018,GER,18,16,12,1M23.238S,21.305S
2018,GER,18,17,6,1M23.162S,21.431S
2018,GER,18,18,17,1M23.954S,31.452S
2018,GER,18,19,10,1M24.238S,42.932S
2018,GER,19,1,93,1M22.056S,
2018,GER,19,2,46,1M21.776S,0.639S
2018,GER,19,3,99,1M22.093S,1.223S
2018,GER,19,4,9,1M22.193S,2.605S
2018,GER,19,5,4,1M22.219S,2.942S
2018,GER,19,6,19,1M22.240S,3.089S
2018,GER,19,7,25,1M22.378S,3.334S
2018,GER,19,8,5,1M22.477S,8.262S
2018,GER,19,9,26,1M22.331S,8.413S
2018,GER,19,10,38,1M22.600S,13.761S
2018,GER,19,11,55,1M22.951S,13.907S
